ngram_n,term,positive_frequency,negative_frequency,positive_document_frequency,negative_document_frequency,positive_document_prevalence,negative_document_prevalence,log_odds_z,log_likelihood_g2
1,money,19,30,19,25,0.022067363530778164,0.021949078138718173,-1.3164690852517378,0.0003187809376009182
1,decade,3,10,3,10,0.003484320557491289,0.00877963125548727,-1.3227224149436838,2.2853057793453555
1,resource,3,10,3,10,0.003484320557491289,0.00877963125548727,-1.3227224149436838,2.2853057793453555
1,age,3,10,3,10,0.003484320557491289,0.00877963125548727,-1.3227224149436838,2.2853057793453555
1,field,28,40,22,34,0.025551684088269456,0.029850746268656716,-1.323462574947273,0.33562759673725395
1,traditional,5,13,4,9,0.004645760743321719,0.007901668129938543,-1.3307838863964476,0.8333458302145069
1,literally,17,28,15,28,0.017421602787456445,0.024582967515364356,-1.3384038370385947,1.2194821090724624
1,hope,11,21,11,21,0.012775842044134728,0.018437225636523266,-1.349101474184999,1.0201357665020492
1,students,7,16,6,14,0.006968641114982578,0.012291483757682178,-1.3594323475417784,1.457054740651241
1,student,10,20,10,17,0.011614401858304297,0.014925373134328358,-1.3714949920988728,0.4092528407450966
1,op,10,20,8,14,0.009291521486643438,0.012291483757682178,-1.3714949920988728,0.4120925223178049
1,today,14,25,12,22,0.013937282229965157,0.019315188762071993,-1.3806019805962522,0.864771776773563
1,man,4,12,4,12,0.004645760743321719,0.010535557506584723,-1.380605192879041,2.276797137306474
1,robots,6,15,4,13,0.004645760743321719,0.01141352063213345,-1.3961517668146204,2.852801254806695
1,surely,2,9,2,8,0.0023228803716608595,0.007023705004389816,-1.3991004509633644,2.3820147641657945
1,agree,18,30,17,28,0.019744483159117306,0.024582967515364356,-1.4044509015988833,0.528097296611004
1,got,36,50,34,43,0.03948896631823461,0.03775241439859526,-1.4156449610948807,0.03986828136255527
1,rights,8,18,3,7,0.003484320557491289,0.006145741878841089,-1.4260031332719878,0.7250028112818616
1,profession,11,22,11,20,0.012775842044134728,0.01755926251097454,-1.4385001233914214,0.7488087213689107
1,months,5,14,5,11,0.005807200929152149,0.009657594381035996,-1.4396008031549326,0.946565334610459
1,folks,3,11,3,8,0.003484320557491289,0.007023705004389816,-1.4421902955824868,1.1800096233241564
1,he's,10,21,8,15,0.009291521486643438,0.013169446883230905,-1.462606613177233,0.6621172422592112
1,programming,19,32,14,21,0.016260162601626018,0.018437225636523266,-1.4678277900006325,0.13602405565621334
1,look,49,65,49,55,0.056910569105691054,0.048287971905179985,-1.492373682224206,0.7349991434281389
1,llms,48,64,33,46,0.03832752613240418,0.04038630377524144,-1.494479710112705,0.0549131142000987
1,lol,15,28,14,27,0.016260162601626018,0.02370500438981563,-1.5259279120657894,1.3840565472867832
1,corporate,5,15,5,10,0.005807200929152149,0.00877963125548727,-1.543685029166385,0.5969488753266026
1,lots,3,12,3,10,0.003484320557491289,0.00877963125548727,-1.555038415308404,2.2853057793453555
1,sound,7,18,7,14,0.008130081300813009,0.012291483757682178,-1.5559110998281638,0.8381979753070636
1,hear,7,18,7,16,0.008130081300813009,0.014047410008779631,-1.5559110998281638,1.5654105936041667
1,tech,32,48,29,41,0.03368176538908246,0.035996488147497806,-1.5568536416728815,0.07802999434011415
1,i'm,168,183,134,138,0.15563298490127758,0.12115891132572432,-1.5677319909167018,4.9220977571280535
1,developers,6,17,6,14,0.006968641114982578,0.012291483757682178,-1.5964600451824638,1.457054740651241
1,hey,6,17,6,17,0.006968641114982578,0.014925373134328358,-1.5964600451824638,2.884602441691942
1,let,20,35,19,33,0.022067363530778164,0.02897278314310799,-1.6002340178598418,0.9373026409582774
1,gen,1,9,1,9,0.0011614401858304297,0.007901668129938543,-1.6210759438523814,5.340274785710445
1,regardless,2,11,2,11,0.0023228803716608595,0.009657594381035996,-1.6336332798405802,4.6212990317879346
1,crazy,2,11,2,10,0.0023228803716608595,0.00877963125548727,-1.6336332798405802,3.8382520443116057
1,bunch,3,13,3,12,0.003484320557491289,0.010535557506584723,-1.6621496357111272,3.58124678042502
1,degree,9,22,9,18,0.010452961672473868,0.015803336259877086,-1.6673867237397006,1.0808772028727098
1,lmao,1,10,1,10,0.0011614401858304297,0.00877963125548727,-1.733382477675677,6.272156744040206
1,labor,1,10,1,9,0.0011614401858304297,0.007901668129938543,-1.733382477675677,5.340274785710445
1,guess,7,20,7,20,0.008130081300813009,0.01755926251097454,-1.7393187838813657,3.4601865035223156
1,mean,21,39,21,34,0.024390243902439025,0.029850746268656716,-1.7926017949687678,0.5525335697599116
1,developing,2,13,2,10,0.0023228803716608595,0.00877963125548727,-1.843135142537703,3.8382520443116057
1,sub,2,13,2,12,0.0023228803716608595,0.010535557506584723,-1.843135142537703,5.4331837420985725
1,offshoring,3,15,3,10,0.003484320557491289,0.00877963125548727,-1.8618850698999732,2.2853057793453555
1,llm,31,52,20,43,0.023228803716608595,0.03775241439859526,-1.863450115292108,3.4942629908156775
1,year,26,47,26,38,0.030197444831591175,0.033362598770851626,-1.9172588122699765,0.15935475863626047
1,early,5,19,5,18,0.005807200929152149,0.015803336259877086,-1.9214492166991257,4.660524952784169
1,job,100,127,77,101,0.08943089430894309,0.08867427568042142,-1.9227099361217546,0.003460903057694642
1,outsourcing,1,12,1,12,0.0011614401858304297,0.010535557506584723,-1.9397428351639006,8.189959362535438
1,big,29,51,28,40,0.032520325203252036,0.03511852502194908,-1.9422658976222766,0.10115235439369652
1,happen,7,23,7,22,0.008130081300813009,0.019315188762071993,-1.9941403186874698,4.578824021869687
1,intelligence,9,27,7,17,0.008130081300813009,0.014925373134328358,-2.0716004293033814,1.9895138269280386
1,college,3,20,3,17,0.003484320557491289,0.014925373134328358,-2.2980793191046467,7.355163382867428
1,math,5,24,5,13,0.005807200929152149,0.01141352063213345,-2.3291688119915186,1.8112152677217486
1,interested,3,21,3,21,0.003484320557491289,0.018437225636523266,-2.3770251122220145,10.728622426492255
1,learning,30,60,27,48,0.0313588850174216,0.04214223002633889,-2.377456998201317,1.6057719349354915
1,career,8,33,7,29,0.008130081300813009,0.025460930640913083,-2.6070955463168963,9.135501363479342
1,years,76,120,59,93,0.06852497096399536,0.08165057067603161,-2.638071961544645,1.2132980170997119
1,ml,5,33,4,29,0.004645760743321719,0.025460930640913083,-2.9467546968690455,15.236081076682396
1,jobs,48,104,34,78,0.03948896631823461,0.0684811237928007,-3.339723009105108,8.069738826764045
